0,5,173,25,0,0,1,89,474799,-1,-1,-1,-1,-1,-1
0,5,169,32,0,0,1,82,437704,-1,-1,-1,-1,-1,-1
0,5,162,21,0,0,1,79,422064,-1,-1,-1,-1,-1,-1
0,5,176,34,0,0,1,28,152568,-1,-1,-1,-1,-1,-1
0,6,160,16,0,0,0,4,21376,-1,-1,-1,-1,-1,-1
0,6,187,32,0,0,0,21,111408,-1,-1,-1,-1,-1,-1
0,6,184,30,0,0,0,36,190584,-1,-1,-1,-1,-1,-1
0,6,191,28,0,0,0,38,201091,-1,-1,-1,-1,-1,-1
0,6,180,21,0,0,0,43,227404,-1,-1,-1,-1,-1,-1
0,6,189,28,0,0,0,45,238058,-1,-1,-1,-1,-1,-1
0,6,183,27,0,0,0,51,269732,-1,-1,-1,-1,-1,-1
0,6,179,29,0,0,0,68,359542,-1,-1,-1,-1,-1,-1
0,6,188,22,0,0,1,93,495953,-1,-1,-1,-1,-1,-1
0,6,178,32,0,0,1,91,485208,-1,-1,-1,-1,-1,-1
0,6,185,29,0,0,1,80,427199,-1,-1,-1,-1,-1,-1
0,6,182,19,0,0,1,79,422104,-1,-1,-1,-1,-1,-1
0,6,181,25,0,0,1,54,289983,-1,-1,-1,-1,-1,-1
0,6,177,23,0,0,1,51,274164,-1,-1,-1,-1,-1,-1
0,6,190,23,0,0,1,26,142185,-1,-1,-1,-1,-1,-1
0,7,196,29,0,0,0,11,58574,-1,-1,-1,-1,-1,-1
0,7,192,32,0,0,0,16,85030,-1,-1,-1,-1,-1,-1
0,7,186,21,0,0,0,25,132347,-1,-1,-1,-1,-1,-1
0,7,195,25,0,0,0,32,169396,-1,-1,-1,-1,-1,-1
0,7,194,27,0,0,0,35,185266,-1,-1,-1,-1,-1,-1
0,7,193,21,0,0,0,43,227378,-1,-1,-1,-1,-1,-1
0,7,198,29,0,0,0,59,312009,-1,-1,-1,-1,-1,-1
0,7,197,32,0,0,1,92,490505,-1,-1,-1,-1,-1,-1
0,7,201,29,0,0,1,78,416638,-1,-1,-1,-1,-1,-1
0,7,200,28,0,0,1,69,369129,-1,-1,-1,-1,-1,-1
0,7,199,29,0,0,1,65,347985,-1,-1,-1,-1,-1,-1
0,8,202,23,0,0,0,5,26787,-1,-1,-1,-1,-1,-1
0,8,3,23,0,0,0,8,45345,-1,-1,-1,-1,-1,-1
0,8,205,30,0,0,0,39,206417,-1,-1,-1,-1,-1,-1
0,8,209,26,0,0,0,42,222176,-1,-1,-1,-1,-1,-1
0,8,210,24,0,0,0,51,269666,-1,-1,-1,-1,-1,-1
0,8,207,34,0,0,0,57,301519,-1,-1,-1,-1,-1,-1
0,8,204,30,0,0,1,85,453574,-1,-1,-1,-1,-1,-1
0,8,211,27,0,0,1,77,411409,-1,-1,-1,-1,-1,-1
0,8,208,23,0,0,1,74,395625,-1,-1,-1,-1,-1,-1
0,8,206,23,0,0,1,71,379786,-1,-1,-1,-1,-1,-1
0,8,203,29,0,0,1,55,295185,-1,-1,-1,-1,-1,-1
0,9,221,25,0,0,0,7,37361,-1,-1,-1,-1,-1,-1
0,9,220,29,0,0,0,21,111361,-1,-1,-1,-1,-1,-1
0,9,213,26,0,0,0,36,190525,-1,-1,-1,-1,-1,-1
0,9,215,26,0,0,0,41,216920,-1,-1,-1,-1,-1,-1
0,9,214,28,0,0,0,46,243357,-1,-1,-1,-1,-1,-1
0,9,222,29,0,0,0,59,311996,-1,-1,-1,-1,-1,-1
0,9,219,23,0,0,0,60,317180,-1,-1,-1,-1,-1,-1
0,9,223,34,0,0,0,73,385999,-1,-1,-1,-1,-1,-1
0,9,216,23,0,0,1,96,511774,-1,-1,-1,-1,-1,-1
0,9,224,27,0,0,1,83,443086,-1,-1,-1,-1,-1,-1
0,9,218,23,0,0,1,67,358655,-1,-1,-1,-1,-1,-1
0,10,227,30,0,0,0,8,42765,-1,-1,-1,-1,-1,-1
0,10,226,23,0,0,0,10,53195,-1,-1,-1,-1,-1,-1
0,10,232,28,0,0,0,11,58549,-1,-1,-1,-1,-1,-1
0,10,236,28,0,0,0,18,95498,-1,-1,-1,-1,-1,-1
0,10,234,26,0,0,0,28,148268,-1,-1,-1,-1,-1,-1
0,10,235,29,0,0,0,46,243352,-1,-1,-1,-1,-1,-1
0,10,217,22,0,0,0,51,269636,-1,-1,-1,-1,-1,-1
0,10,212,32,0,0,0,57,301510,-1,-1,-1,-1,-1,-1
0,10,228,34,0,0,0,66,349063,-1,-1,-1,-1,-1,-1
0,10,230,26,0,0,0,69,364760,-1,-1,-1,-1,-1,-1
0,10,225,20,0,0,1,81,432618,-1,-1,-1,-1,-1,-1
0,10,233,23,0,0,1,67,358673,-1,-1,-1,-1,-1,-1
0,10,231,34,0,0,1,61,326774,-1,-1,-1,-1,-1,-1
3,10,231,-1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,60
0,10,237,20,0,0,1,59,316478,-1,-1,-1,-1,-1,-1
0,10,229,26,0,0,1,54,289962,-1,-1,-1,-1,-1,-1
0,11,254,27,0,0,0,2,10999,-1,-1,-1,-1,-1,-1
0,11,238,23,0,0,0,3,16233,-1,-1,-1,-1,-1,-1
0,11,249,27,0,0,0,6,32126,-1,-1,-1,-1,-1,-1
0,11,240,23,0,0,0,10,53169,-1,-1,-1,-1,-1,-1
0,11,241,34,0,0,0,37,195946,-1,-1,-1,-1,-1,-1
0,11,243,28,0,0,0,45,238082,-1,-1,-1,-1,-1,-1
0,11,250,20,0,0,0,46,243202,-1,-1,-1,-1,-1,-1
0,11,248,23,0,0,0,73,385816,-1,-1,-1,-1,-1,-1
0,11,253,34,0,0,1,99,527438,-1,-1,-1,-1,-1,-1
0,11,257,30,0,0,1,92,490544,-1,-1,-1,-1,-1,-1
0,11,247,34,0,0,1,86,458793,-1,-1,-1,-1,-1,-1
0,11,244,30,0,0,1,75,400770,-1,-1,-1,-1,-1,-1
0,11,246,23,0,0,1,74,395624,-1,-1,-1,-1,-1,-1
0,11,252,32,0,0,1,60,321552,-1,-1,-1,-1,-1,-1
0,11,258,32,0,0,1,47,252925,-1,-1,-1,-1,-1,-1
0,11,239,25,0,0,1,44,237176,-1,-1,-1,-1,-1,-1
0,12,242,28,0,0,0,18,95515,-1,-1,-1,-1,-1,-1
0,12,259,26,0,0,0,19,100770,-1,-1,-1,-1,-1,-1
0,12,265,23,0,0,0,27,142945,-1,-1,-1,-1,-1,-1
0,12,260,26,0,0,0,28,148280,-1,-1,-1,-1,-1,-1
0,12,263,20,0,0,0,31,164013,-1,-1,-1,-1,-1,-1
0,12,262,26,0,0,0,61,322520,-1,-1,-1,-1,-1,-1
0,12,264,24,0,0,1,99,527605,-1,-1,-1,-1,-1,-1
0,12,261,25,0,0,1,93,495892,-1,-1,-1,-1,-1,-1
0,12,269,27,0,0,1,84,448366,-1,-1,-1,-1,-1,-1
0,12,251,23,0,0,1,75,400907,-1,-1,-1,-1,-1,-1
0,12,245,21,0,0,1,67,358690,-1,-1,-1,-1,-1,-1
0,12,266,29,0,0,1,63,337438,-1,-1,-1,-1,-1,-1
0,12,268,30,0,0,1,62,332136,-1,-1,-1,-1,-1,-1
0,13,274,28,0,0,0,1,5764,-1,-1,-1,-1,-1,-1
0,13,256,27,0,0,0,2,11010,-1,-1,-1,-1,-1,-1
0,13,278,20,0,0,0,6,32014,-1,-1,-1,-1,-1,-1
0,13,273,20,0,0,0,8,42581,-1,-1,-1,-1,-1,-1
0,13,255,28,0,0,0,18,95507,-1,-1,-1,-1,-1,-1
0,13,277,25,0,0,0,25,132433,-1,-1,-1,-1,-1,-1
0,13,290,27,0,0,0,28,148278,-1,-1,-1,-1,-1,-1
0,13,286,31,0,0,0,38,201157,-1,-1,-1,-1,-1,-1
0,13,267,20,0,0,0,46,243210,-1,-1,-1,-1,-1,-1
0,13,287,30,0,0,0,52,275057,-1,-1,-1,-1,-1,-1
0,13,284,30,0,0,1,98,522216,-1,-1,-1,-1,-1,-1
0,13,281,27,0,0,1,89,474754,-1,-1,-1,-1,-1,-1
0,13,283,28,0,0,1,87,464175,-1,-1,-1,-1,-1,-1
0,13,289,23,0,0,1,86,458993,-1,-1,-1,-1,-1,-1
0,13,285,26,0,0,1,79,421973,-1,-1,-1,-1,-1,-1
0,13,288,29,0,0,1,57,305764,-1,-1,-1,-1,-1,-1
0,13,271,23,0,0,1,51,274165,-1,-1,-1,-1,-1,-1
0,13,276,30,0,0,1,39,210675,-1,-1,-1,-1,-1,-1
0,14,293,27,0,0,0,2,11012,-1,-1,-1,-1,-1,-1
0,14,272,19,0,0,0,27,142890,-1,-1,-1,-1,-1,-1
0,14,270,17,0,0,0,31,163957,-1,-1,-1,-1,-1,-1
0,14,302,27,0,0,0,41,216913,-1,-1,-1,-1,-1,-1
0,14,301,26,0,0,0,42,222176,-1,-1,-1,-1,-1,-1
0,14,280,20,0,0,0,46,243191,-1,-1,-1,-1,-1,-1
0,14,282,20,0,0,1,99,527665,-1,-1,-1,-1,-1,-1
0,14,297,23,0,0,1,93,495948,-1,-1,-1,-1,-1,-1
0,14,294,20,0,0,1,91,485433,-1,-1,-1,-1,-1,-1
0,14,275,20,0,0,1,84,448469,-1,-1,-1,-1,-1,-1
0,14,299,26,0,0,1,77,411422,-1,-1,-1,-1,-1,-1
0,14,291,30,0,0,1,73,390203,-1,-1,-1,-1,-1,-1
0,14,300,27,0,0,1,72,385000,-1,-1,-1,-1,-1,-1
0,14,292,23,0,0,1,68,363933,-1,-1,-1,-1,-1,-1
0,14,298,30,0,0,1,45,242382,-1,-1,-1,-1,-1,-1
0,14,279,30,0,0,1,39,210687,-1,-1,-1,-1,-1,-1
0,15,310,28,0,0,0,7,37434,-1,-1,-1,-1,-1,-1
0,15,296,16,0,0,0,31,163930,-1,-1,-1,-1,-1,-1
0,15,307,29,0,0,0,54,285616,-1,-1,-1,-1,-1,-1
0,15,303,29,0,0,0,86,454582,-1,-1,-1,-1,-1,-1
0,15,305,26,0,0,1,96,511705,-1,-1,-1,-1,-1,-1
0,15,314,23,0,0,1,86,458982,-1,-1,-1,-1,-1,-1
0,15,316,25,0,0,1,75,400868,-1,-1,-1,-1,-1,-1
0,15,295,22,0,0,1,68,363963,-1,-1,-1,-1,-1,-1
0,15,308,32,0,0,1,64,342655,-1,-1,-1,-1,-1,-1
0,15,311,30,0,0,1,62,332127,-1,-1,-1,-1,-1,-1
0,15,309,29,0,0,1,56,300464,-1,-1,-1,-1,-1,-1
0,15,304,20,0,0,1,32,173898,-1,-1,-1,-1,-1,-1
0,15,312,30,0,0,1,31,168447,-1,-1,-1,-1,-1,-1
0,16,325,27,0,0,0,1,5714,-1,-1,-1,-1,-1,-1
0,16,329,27,0,0,0,28,148273,-1,-1,-1,-1,-1,-1
0,16,320,29,0,0,0,37,195855,-1,-1,-1,-1,-1,-1
0,16,319,32,0,0,0,39,206465,-1,-1,-1,-1,-1,-1
0,16,327,20,0,0,0,41,216799,-1,-1,-1,-1,-1,-1
0,16,306,19,0,0,0,46,243194,-1,-1,-1,-1,-1,-1
0,16,315,23,0,0,0,86,454466,-1,-1,-1,-1,-1,-1
0,16,326,28,0,0,1,97,516982,-1,-1,-1,-1,-1,-1
0,16,318,28,0,0,1,95,506396,-1,-1,-1,-1,-1,-1
0,16,321,25,0,0,1,94,501184,-1,-1,-1,-1,-1,-1
0,16,323,26,0,0,1,89,474778,-1,-1,-1,-1,-1,-1
0,16,322,30,0,0,1,83,443021,-1,-1,-1,-1,-1,-1
0,16,324,32,0,0,1,70,374350,-1,-1,-1,-1,-1,-1
0,16,313,27,0,0,1,56,300515,-1,-1,-1,-1,-1,-1
0,17,339,27,0,0,0,10,53237,-1,-1,-1,-1,-1,-1
0,17,338,27,0,0,0,24,127166,-1,-1,-1,-1,-1,-1
0,17,332,28,0,0,0,38,201116,-1,-1,-1,-1,-1,-1
0,17,337,32,0,0,1,98,522190,-1,-1,-1,-1,-1,-1
0,17,335,25,0,0,1,94,501186,-1,-1,-1,-1,-1,-1
0,17,336,20,0,0,1,90,480156,-1,-1,-1,-1,-1,-1
0,17,317,24,0,0,1,86,458952,-1,-1,-1,-1,-1,-1
0,17,328,25,0,0,1,83,443123,-1,-1,-1,-1,-1,-1
0,17,331,26,0,0,1,80,427243,-1,-1,-1,-1,-1,-1
0,17,340,27,0,0,1,66,353327,-1,-1,-1,-1,-1,-1
0,17,333,25,0,0,1,65,348067,-1,-1,-1,-1,-1,-1
0,17,334,30,0,0,1,49,263496,-1,-1,-1,-1,-1,-1
0,17,330,32,0,0,1,36,194810,-1,-1,-1,-1,-1,-1
0,18,354,28,0,0,0,0,458,-1,-1,-1,-1,-1,-1
0,18,345,27,0,0,0,2,11022,-1,-1,-1,-1,-1,-1
0,18,358,23,0,0,0,5,26765,-1,-1,-1,-1,-1,-1
0,18,352,23,0,0,0,8,42624,-1,-1,-1,-1,-1,-1
0,18,343,20,0,0,0,9,47862,-1,-1,-1,-1,-1,-1
0,18,348,29,0,0,0,18,95539,-1,-1,-1,-1,-1,-1
0,18,346,17,0,0,0,41,216745,-1,-1,-1,-1,-1,-1
0,18,341,23,0,0,1,97,517046,-1,-1,-1,-1,-1,-1
0,18,350,27,0,0,1,96,511712,-1,-1,-1,-1,-1,-1
0,18,359,22,0,0,1,86,459009,-1,-1,-1,-1,-1,-1
0,18,357,20,0,0,1,80,427359,-1,-1,-1,-1,-1,-1
0,18,353,20,0,0,1,74,395678,-1,-1,-1,-1,-1,-1
0,18,342,27,0,0,1,69,369141,-1,-1,-1,-1,-1,-1
0,18,349,22,0,0,1,65,348120,-1,-1,-1,-1,-1,-1
0,18,347,25,0,0,1,62,332230,-1,-1,-1,-1,-1,-1
0,18,344,20,0,0,1,43,231983,-1,-1,-1,-1,-1,-1
0,18,351,25,0,0,1,42,226634,-1,-1,-1,-1,-1,-1
0,19,368,26,0,0,0,4,21541,-1,-1,-1,-1,-1,-1
0,19,363,27,0,0,0,7,37412,-1,-1,-1,-1,-1,-1
0,19,365,29,0,0,0,30,158882,-1,-1,-1,-1,-1,-1
0,19,360,30,0,0,0,40,211725,-1,-1,-1,-1,-1,-1
0,19,367,25,0,0,0,78,412246,-1,-1,-1,-1,-1,-1
0,19,355,22,0,0,1,94,501223,-1,-1,-1,-1,-1,-1
0,19,364,17,0,0,1,90,480210,-1,-1,-1,-1,-1,-1
0,19,366,20,0,0,1,87,464314,-1,-1,-1,-1,-1,-1
0,19,361,20,0,0,1,64,342864,-1,-1,-1,-1,-1,-1
0,20,371,27,0,0,0,7,37400,-1,-1,-1,-1,-1,-1
0,20,377,28,0,0,0,12,63818,-1,-1,-1,-1,-1,-1
0,20,373,20,0,0,0,14,74253,-1,-1,-1,-1,-1,-1
0,20,370,20,0,0,0,17,90097,-1,-1,-1,-1,-1,-1
0,20,378,23,0,0,0,22,116525,-1,-1,-1,-1,-1,-1
0,20,374,26,0,0,0,36,190511,-1,-1,-1,-1,-1,-1
0,20,372,31,0,0,0,60,317337,-1,-1,-1,-1,-1,-1
0,20,375,27,0,0,0,74,391166,-1,-1,-1,-1,-1,-1
0,20,356,21,0,0,1,94,501252,-1,-1,-1,-1,-1,-1
0,20,362,20,0,0,1,80,427362,-1,-1,-1,-1,-1,-1
0,20,376,28,0,0,1,77,411370,-1,-1,-1,-1,-1,-1
0,20,369,29,0,0,1,72,384942,-1,-1,-1,-1,-1,-1
